RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2021-03-01;KLBN11;BRKLBNCDAM18;KLBN;15516454;29,1961614;1;453020896,29
2021-03-01;KLBN3;BRKLBNACNOR2;KLBN;85946;6,1613572;1;529544,01
2021-03-01;KLBN4;BRKLBNACNPR9;KLBN;1368574;5,7204907;1;7828914,9
2021-03-01;KNCR11;BRKNCRCTF000;KNCR;61928;89,0214227;1;5512918,67
2021-03-01;KNIP11;BRKNIPCTF001;KNIP;597;115,0644053;1;68693,45
2021-03-01;KNRI11;BRKNRICTF007;KNRI;2860;158,5950874;1;453581,95
2021-03-01;LAME3;BRLAMEACNOR9;LAME;3603042;22,6083607;1;81458873,48
2021-03-01;LAME4;BRLAMEACNPR6;LAME;53125421;25,7187213;1;1366317901,66
2021-03-01;LAVV3;BRLAVVACNOR4;LAVV;921367;7,5956647;1;6998394,87
2021-03-01;LCAM3;BRLCAMACNOR3;LCAM;6460958;26,6993154;1;172503155,54
2021-03-01;LEVE3;BRLEVEACNOR2;LEVE;3184338;18,9061071;1;60203435,57
2021-03-01;LIGT3;BRLIGTACNOR2;LIGT;4958908;20,7553492;1;102923867,62
2021-03-01;LILY34;BRLILYBDR006;LILY;834;570,52;1;475813,68
2021-03-01;LINX3;BRLINXACNOR0;LINX;1023067;37,9914146;1;38867762,66
2021-03-01;LJQQ3;BRLJQQACNOR5;LJQQ;4057619;18,2702237;1;74133606,84
2021-03-01;LLIS3;BRLLISACNOR4;LLIS;246317;4,4819233;1;1103973,92
2021-03-01;LOGG3;BRLOGGACNOR7;LOGG;1667975;32,8901913;1;54860016,92
